OrderID,ship_service_level,ship_city,ship_state,ship_postal_code,ship_country
403-6879694-0403546,Expedited,KAKINADA,ANDHRA PRADESH,533016,IN
406-9449794-4913130,Expedited,Thane,MAHARASHTRA,400610,IN
407-2351291-6497133,Expedited,CHENNAI,TAMIL NADU,600056,IN
405-0836842-5837927,Expedited,THANE,MAHARASHTRA,400615,IN
171-8325063-2444309,Standard,GUNTUR,ANDHRA PRADESH,522017,IN
402-9945046-6105959,Standard,GHAZIABAD,UTTAR PRADESH,201011,IN
408-8088722-9240330,Expedited,MAHNAR BAZAR,BIHAR,844506,IN
408-6965176-9749105,Expedited,RAIGARH,MAHARASHTRA,410210,IN
404-5554566-3234745,Expedited,MANGALURU,KARNATAKA,575004,IN
402-8009905-3284363,Expedited,BANGALORE,KARNATAKA,560092,IN
402-1233259-2980342,Standard,BANGALORE,KARNATAKA,560092,IN
407-7942470-7799534,Expedited,AMBIKAPUR,CHHATTISGARH,497001,IN
406-1466817-7149147,Expedited,NEW DELHI,DELHI,110015,IN
407-0310803-6061919,Expedited,BENGALURU,KARNATAKA,560095,IN
171-7701167-1442734,Expedited,BENGALURU,KARNATAKA,560077,IN
405-8400832-0705169,Expedited,Allahabad,UTTAR PRADESH,211002,IN
171-2329561-9953919,Expedited,CHENNAI,TAMIL NADU,600004,IN
408-4643288-7700320,Expedited,HYDERABAD,TELANGANA,500032,IN
408-4604873-3292323,Expedited,HYDERABAD,TELANGANA,500032,IN
402-2012419-3162746,Standard,KANPUR,UTTAR PRADESH,208025,IN
405-7705489-2829955,Standard,PUNE,MAHARASHTRA,411045,IN
405-4625011-5860335,Expedited,PUNE,MAHARASHTRA,411045,IN
407-2764190-6097947,Standard,BENGALURU,KARNATAKA,560059,IN
404-8030377-2111569,Expedited,MEDHA,MAHARASHTRA,415012,IN
408-7033319-9649152,Expedited,Pune,MAHARASHTRA,411030,IN
403-9770349-4906752,Expedited,Coimbatore,TAMIL NADU,641025,IN
404-0700993-8273927,Standard,GHAZIABAD,UTTAR PRADESH,201010,IN
408-8797167-1732335,Expedited,HYDERABAD,TELANGANA,500045,IN
408-9606350-9300368,Expedited,KUNNAMKULAM,KERALA,680523,IN
402-6939424-3373924,Expedited,PIRANGUT,MAHARASHTRA,412115,IN
405-9998007-2265929,Expedited,AUT,HIMACHAL PRADESH,175121,IN
407-3436563-7769926,Expedited,LUCKNOW,UTTAR PRADESH,226021,IN
404-4724783-1183535,Expedited,LUCKNOW,UTTAR PRADESH,226018,IN
408-4666769-3725954,Expedited,mumbai,MAHARASHTRA,400068,IN
403-8562850-6809925,Standard,GUWAHATI,ASSAM,781028,IN
408-1936616-9577102,Standard,NEW DELHI,DELHI,110075,IN
407-4781401-4214750,Expedited,SECUNDERABAD,TELANGANA,500009,IN
404-7972620-9474765,Expedited,Namakkal,TAMIL NADU,637408,IN
404-6738556-9337925,Standard,Namakkal,TAMIL NADU,637408,IN
405-0141682-6635510,Standard,DAMOH,MADHYA PRADESH,470661,IN
408-4374508-7999551,Standard,MANGALURU,KARNATAKA,575008,IN
403-5367422-1906766,Expedited,GUWAHATI,ASSAM,781028,IN
402-1413495-5300302,Standard,RANCHI,JHARKHAND,834008,IN
402-3608613-7161100,Expedited,NAVI MUMBAI,MAHARASHTRA,400709,IN
404-7722779-9077949,Expedited,BENGALURU,KARNATAKA,560103,IN
407-6027237-1645910,Expedited,GURUGRAM,HARYANA,122001,IN
408-9877290-0329943,Expedited,LALGANJ,BIHAR,844121,IN
404-8132910-4579561,Expedited,DARIYABAD,UTTAR PRADESH,225403,IN
407-7584499-7589105,Expedited,BENGALURU,KARNATAKA,560022,IN
406-4212348-8817109,Expedited,VARANASI,UTTAR PRADESH,221010,IN
404-5042678-5149167,Standard,HYDERABAD,TELANGANA,500029,IN
403-8208490-2541954,Expedited,CHENNAI,TAMIL NADU,600024,IN
403-6510505-6530700,Expedited,LAURIYA,BIHAR,845453,IN
403-2636084-9414715,Expedited,DARIBA,RAJASTHAN,313211,IN
408-8412241-5326735,Standard,PUNE,MAHARASHTRA,411057,IN
403-7754941-4711516,Standard,NAHAN,HIMACHAL PRADESH,173001,IN
404-5145728-1133119,Expedited,New Delhi,DELHI,110023,IN
407-1850392-4801905,Expedited,KALADHUNGI,UTTARAKHAND,263139,IN
408-1716948-7610741,Standard,JAIPUR,RAJASTHAN,302017,IN
408-7861324-0723505,Expedited,Ghaziabad,UTTAR PRADESH,201014,IN
408-2577804-4091546,Expedited,NEW DELHI,DELHI,110091,IN
171-6407352-5588335,Standard,MUMBAI,MAHARASHTRA,400080,IN
406-4315344-1795514,Standard,MANGALURU,KARNATAKA,575005,IN
402-5558950-5383501,Standard,ZIRAKPUR,PUNJAB,140603,IN
171-4345177-5718763,Expedited,BENGALURU,KARNATAKA,560036,IN
405-3007383-6938724,Expedited,HYDERABAD,TELANGANA,500054,IN
405-1988091-4385143,Expedited,HYDERABAD,TELANGANA,500054,IN
403-6463804-6037135,Expedited,CHOCKLI,KERALA,670675,IN
405-2423884-1271554,Standard,Bangalore,KARNATAKA,560035,IN
408-0708322-3279515,Expedited,GANGTOK,SIKKIM,737101,IN
406-8925645-3341162,Expedited,DOIWALA,UTTARAKHAND,248140,IN
408-4307307-1160336,Standard,GURUGRAM,HARYANA,122018,IN
405-3675855-8397123,Expedited,MUMBAI,MAHARASHTRA,400067,IN
405-0235045-7204309,Expedited,BENGALURU,KARNATAKA,560037,IN
403-3223804-2589922,Expedited,HYDERABAD,TELANGANA,500023,IN
408-1317619-9033124,Standard,KALYAN,MAHARASHTRA,400612,IN
404-6737236-3795547,Expedited,Kaniha,ASSAM,781380,IN
402-4277931-6536320,Expedited,PUDUCHERRY,PUDUCHERRY,605004,IN
402-0914335-1477966,Standard,PUDUCHERRY,PUDUCHERRY,605004,IN
406-9563009-2482751,Expedited,MADURANTHAKAM,TAMIL NADU,603306,IN
403-3360068-8323559,Expedited,LAURIYA,BIHAR,845453,IN
408-9351247-4245159,Expedited,BENGALURU,KARNATAKA,560090,IN
403-6727847-6359514,Expedited,NEW DELHI,DELHI,110045,IN
402-5287730-6293965,Standard,Belagavi,KARNATAKA,590010,IN
403-5327697-3420330,Expedited,AHMEDABAD,Gujarat,380015,IN
403-5299102-9253933,Standard,MYSURU,KARNATAKA,570012,IN
402-7471669-2733159,Standard,MYSURU,KARNATAKA,570026,IN
406-1560295-0442722,Expedited,Coimbatore,TAMIL NADU,641035,IN
408-6418648-8282766,Expedited,FARIDABAD,HARYANA,121010,IN
405-7617323-3929122,Expedited,Coimbatore,TAMIL NADU,641659,IN
404-7305103-6125140,Standard,RAHURI,MAHARASHTRA,413705,IN
402-4228960-9642703,Expedited,Belagavi,KARNATAKA,590010,IN
404-9428680-3483519,Standard,BENGALURU,KARNATAKA,562162,IN
405-3009311-7900300,Expedited,MUMBAI,MAHARASHTRA,400080,IN
403-0214588-6891575,Standard,MAHBUBNAGAR,TELANGANA,509153,IN
402-1147238-2793939,Expedited,SIDLAGHATTA,KARNATAKA,562105,IN
406-1261573-0395532,Expedited,HYDERABAD,TELANGANA,500090,IN
406-1387957-8421123,Expedited,HYDERABAD,TELANGANA,500049,IN
408-0726757-8276309,Expedited,CHENNAI,TAMIL NADU,600091,IN
404-8520568-5035504,Standard,Thirupparankundram,TAMIL NADU,625005,IN
406-9671915-5274734,Expedited,HYDERABAD,TELANGANA,500049,IN
406-6462201-8291522,Standard,HYDERABAD,TELANGANA,500049,IN
403-5330302-4012333,Standard,JALANDHAR,PUNJAB,144004,IN
407-0349230-8385944,Expedited,TADPATRI,ANDHRA PRADESH,515411,IN
405-0700441-3294728,Expedited,TUMAKURU,KARNATAKA,572101,IN
171-8289493-6425157,Expedited,TADPATRI,ANDHRA PRADESH,515411,IN
171-5769033-5809941,Expedited,TADPATRI,ANDHRA PRADESH,515411,IN
405-9081865-3297942,Standard,BANGALORE,KARNATAKA,560073,IN
408-6912827-5327519,Expedited,KOLKATA,WEST BENGAL,700009,IN
407-6512966-2061106,Expedited,KOVILPATTI,TAMIL NADU,628501,IN
402-4250849-0794758,Standard,BENGALURU,KARNATAKA,560043,IN
402-4033310-2969909,Expedited,TADPATRI,ANDHRA PRADESH,515411,IN
408-5105527-2720300,Standard,NAGPUR,MAHARASHTRA,440022,IN
404-4920089-7888332,Expedited,VARANASI,UTTAR PRADESH,221007,IN
408-1374962-9268359,Expedited,TADPATRI,ANDHRA PRADESH,515411,IN
405-8858190-6744307,Expedited,NAVSARI,Gujarat,396445,IN
408-7880677-6413134,Standard,Warangal,TELANGANA,506001,IN
402-4173178-6190760,Standard,PUNE,MAHARASHTRA,411040,IN
405-2991800-7474764,Expedited,MUMBAI,MAHARASHTRA,400064,IN
408-3859827-3590704,Expedited,KOTA,RAJASTHAN,324009,IN
408-1488157-0389163,Expedited,GARHAKOTA,MADHYA PRADESH,470229,IN
405-7261073-5377936,Expedited,SHIVAMOGGA,KARNATAKA,577203,IN
407-7242136-1280346,Standard,KADAPA,ANDHRA PRADESH,516001,IN
403-6381765-4319503,Standard,SHEVGAON,MAHARASHTRA,414502,IN
404-7731131-7652312,Standard,VISAKHAPATNAM,ANDHRA PRADESH,530011,IN
406-8336599-8181152,Expedited,PANRUTI,TAMIL NADU,607106,IN
171-4235984-4387565,Expedited,NEW DELHI,DELHI,110091,IN
404-0432441-6172350,Expedited,Panchkula,HARYANA,134109,IN
402-0654347-6106701,Expedited,CHENNAI,TAMIL NADU,600070,IN
406-3018679-5961110,Expedited,GURUGRAM,HARYANA,122003,IN
404-6901777-2833924,Expedited,YAWAL,MAHARASHTRA,425302,IN
171-8646452-3553920,Expedited,CHENNAI,TAMIL NADU,600044,IN
171-7603346-8264307,Standard,BENGALURU,KARNATAKA,560035,IN
171-7761745-2713966,Expedited,GUWAHATI,ASSAM,781006,IN
403-3708526-3393929,Standard,HYDERABAD,TELANGANA,500018,IN
171-5111759-7661961,Expedited,GURUGRAM,HARYANA,122018,IN
405-6962893-3743544,Expedited,NOIDA,UTTAR PRADESH,201301,IN
406-4542092-1553959,Expedited,Mellacheruv,TELANGANA,508204,IN
408-6761098-8049953,Standard,GUMMIDIPOONDI,TAMIL NADU,601201,IN
407-2485639-8731556,Expedited,BENGALURU,KARNATAKA,560061,IN
171-7028467-1957115,Expedited,Sullurpeta,ANDHRA PRADESH,524121,IN
406-8900367-0860312,Expedited,SRINAGAR,JAMMU & KASHMIR,190015,IN
405-1140815-0360352,Standard,HYDERABAD,TELANGANA,501510,IN
406-3722630-8232353,Expedited,DELHI,DELHI,110092,IN
405-4155456-7609945,Standard,KOHIMA,NAGALAND,797001,IN
406-4400373-9717162,Expedited,KOLKATA,WEST BENGAL,700032,IN
406-8758933-8820357,Expedited,AHMEDABAD,Gujarat,380008,IN
407-6405553-6000313,Expedited,Ernakulam,KERALA,682020,IN
402-1051955-2597919,Standard,Thane,MAHARASHTRA,401107,IN
405-4148733-5029950,Expedited,HYDERABAD,TELANGANA,500036,IN
171-8787863-3473910,Standard,PUNE,MAHARASHTRA,411036,IN
404-3167409-7924355,Expedited,NOIDA,UTTAR PRADESH,201301,IN
407-3893182-6452325,Expedited,GHAZIABAD,UTTAR PRADESH,201005,IN
407-5655610-7629946,Standard,GHAZIABAD,UTTAR PRADESH,201005,IN
403-1823115-4100365,Expedited,NEW DELHI,DELHI,110064,IN
407-4939565-8759530,Expedited,GHAZIABAD,UTTAR PRADESH,201005,IN
405-9996130-8253953,Expedited,UDAIPUR,RAJASTHAN,313001,IN
405-5894307-7816346,Expedited,HYDERABAD,TELANGANA,502032,IN
403-7114054-6078715,Expedited,NEW DELHI,DELHI,110009,IN
171-1664922-1927512,Expedited,HYDERABAD,TELANGANA,500044,IN
405-9554674-1322706,Expedited,NEW DELHI,DELHI,110084,IN
403-4352411-8305147,Expedited,Secunderabad,TELANGANA,500026,IN
407-0711970-1968321,Expedited,KHAMMAM,TELANGANA,507165,IN
404-7430257-5312343,Expedited,CHENNAI,TAMIL NADU,600040,IN
407-4141650-3282756,Expedited,VISAKHAPATNAM,ANDHRA PRADESH,530027,IN
406-7002878-9107550,Standard,PRODDATUR,ANDHRA PRADESH,516360,IN
406-0726305-3136323,Expedited,AHMEDABAD,Gujarat,380008,IN
406-2919173-6777115,Standard,HYDERABAD,TELANGANA,500085,IN
406-0699887-0632358,Expedited,HYDERABAD,TELANGANA,500085,IN
408-8791418-5011547,Expedited,THRISSUR,KERALA,680007,IN
408-5027050-0554710,Expedited,THRISSUR,KERALA,680007,IN
408-2062313-2964300,Expedited,THIRUVANANTHAPURAM,KERALA,695002,IN
406-6041788-3730710,Expedited,KALYAN,MAHARASHTRA,421201,IN
171-7299186-5745958,Expedited,MUMBAI,MAHARASHTRA,400091,IN
405-7056115-3601151,Expedited,BENGALURU,KARNATAKA,560072,IN
171-6065821-5564361,Expedited,KANNIYAKUMARI,TAMIL NADU,629702,IN
404-1871502-5982715,Expedited,CHENNAI,TAMIL NADU,600040,IN
407-2213920-6988312,Expedited,Gurugram,HARYANA,122002,IN
406-7608482-8687543,Standard,HYDERABAD,TELANGANA,500018,IN
404-4032548-0437106,Expedited,CHENNAI,TAMIL NADU,600040,IN
408-9357744-2334759,Expedited,MUMBAI,MAHARASHTRA,400057,IN
408-3862530-2347548,Expedited,delhi,DELHI,110027,IN
407-5331338-8973944,Expedited,PATNA,BIHAR,800008,IN
403-7550283-2665947,Standard,BHILAI,CHHATTISGARH,490020,IN
405-2617055-4161926,Expedited,Chennai,TAMIL NADU,600078,IN
407-0198455-8401157,Expedited,GHATAGAON,ODISHA,758027,IN
407-4641576-7896313,Expedited,PUNE,MAHARASHTRA,411028,IN
408-1142382-6897125,Standard,HYDERABAD,TELANGANA,500089,IN
407-9346142-4771515,Expedited,MUMBAI,MAHARASHTRA,400037,IN
171-0913446-1522718,Expedited,MUMBAI,MAHARASHTRA,400012,IN
407-4267607-2398754,Standard,NANDYAL,ANDHRA PRADESH,518501,IN
402-6573987-0165158,Expedited,CHENNAI,TAMIL NADU,600023,IN
405-3701921-1520358,Expedited,MUMBAI,MAHARASHTRA,400101,IN
171-6541421-5282741,Expedited,Erode,TAMIL NADU,638012,IN
403-1045299-3285934,Expedited,DEHRADUN,UTTARAKHAND,248001,IN
407-8287653-3199548,Expedited,Gurgaon,HARYANA,122004,IN
403-9858205-7979512,Expedited,BHUBANESWAR,ODISHA,752101,IN
407-8613635-7612328,Expedited,PANMANA,KERALA,691583,IN
171-5071900-1609962,Expedited,COIMBATORE,TAMIL NADU,641027,IN
408-7183364-4250746,Expedited,NEW DELHI,DELHI,110048,IN
403-3756214-7093966,Expedited,Muzaffarpur,BIHAR,842002,IN
408-7089031-5426711,Expedited,LUCKNOW,UTTAR PRADESH,226024,IN
407-9850146-6739504,Expedited,PANMANA,KERALA,691583,IN
404-9173757-2598723,Expedited,Gandhinagar,Gujarat,382421,IN
402-3477131-7866740,Expedited,CHENNAI,TAMIL NADU,600015,IN
405-5323784-7172335,Expedited,BENGALURU,KARNATAKA,560037,IN
406-7321528-6384320,Expedited,PUNE,MAHARASHTRA,411045,IN
405-3345947-3191527,Expedited,KARIVELLUR,KERALA,670521,IN
408-8743419-9514728,Expedited,TIRUPATI,ANDHRA PRADESH,517101,IN
402-2413932-2809164,Standard,BENGALURU,KARNATAKA,560036,IN
405-9011100-0021933,Expedited,MUZAFFARPUR,BIHAR,842001,IN
403-5419805-7251507,Expedited,NEW DELHI,DELHI,110059,IN
406-6092782-3885131,Expedited,LONI,UTTAR PRADESH,201102,IN
402-1870016-6906724,Standard,PUNE,MAHARASHTRA,411004,IN
406-8979476-2231501,Expedited,Mancherial,TELANGANA,504208,IN
407-6378727-2756319,Standard,Bengaluru,KARNATAKA,560061,IN
407-8261399-0322701,Expedited,Delhi,DELHI,110031,IN
407-2322229-9038757,Expedited,VRINDAVAN,UTTAR PRADESH,281121,IN
406-7258755-6702715,Expedited,KOZHIKODE,KERALA,673011,IN
408-6443784-5482714,Expedited,DARJEELING,WEST BENGAL,734102,IN
403-3025319-9105954,Standard,MUMBAI,MAHARASHTRA,400078,IN
407-2754786-2588316,Expedited,COIMBATORE,TAMIL NADU,641035,IN
171-2323020-7967546,Expedited,VARANASI,UTTAR PRADESH,221007,IN
403-5988030-9842727,Standard,Arki,HIMACHAL PRADESH,173221,IN
402-2972383-7089958,Expedited,Paremari road,KERALA,683541,IN
408-6374679-1879542,Standard,Bangalore,KARNATAKA,560011,IN
405-6517039-4141951,Expedited,PUDUKKOTTAI,TAMIL NADU,630101,IN
405-1572395-4109929,Expedited,PUDUKKOTTAI,TAMIL NADU,630101,IN
408-7756705-9046700,Expedited,BENGALURU,KARNATAKA,560091,IN
402-9740525-6962761,Standard,THIRUVANANTHAPURAM,KERALA,695019,IN
408-0163519-9149102,Standard,KANPUR,UTTAR PRADESH,208015,IN
171-7395256-6733909,Expedited,PUNE,MAHARASHTRA,411028,IN
408-6154409-0842724,Standard,Greater Noida,UTTAR PRADESH,201308,IN
402-0238965-4031502,Expedited,SRINAGAR,JAMMU & KASHMIR,190005,IN
402-6344342-1941913,Expedited,FAZI NAGAR,UTTAR PRADESH,274401,IN
404-1037619-6265969,Expedited,Aluva,KERALA,683112,IN
407-6615351-9164342,Expedited,CHENNAI,TAMIL NADU,600031,IN
404-8664964-9638724,Expedited,NEW DELHIlhi,DELHI,110075,IN
403-4957792-2949966,Expedited,LUCKNOW,UTTAR PRADESH,226021,IN
402-7484394-5621124,Expedited,MOHALI,PUNJAB,160059,IN
403-1540511-8077953,Expedited,NEW DELHI,DELHI,110085,IN
403-2530379-9768310,Expedited,MEHNAGAR AZAMGARH,UTTAR PRADESH,276204,IN
403-4483243-6089921,Standard,Virudhunagar,TAMIL NADU,626001,IN
408-1178454-1688331,Standard,PUNE,MAHARASHTRA,411021,IN
406-6055669-4397145,Expedited,SAMBHAL,UTTAR PRADESH,244302,IN
402-7873915-2205125,Standard,NEW DELHI,DELHI,110031,IN
406-1808668-9660348,Expedited,PANIHATI,WEST BENGAL,700110,IN
402-4016599-4615556,Standard,VARANASI,UTTAR PRADESH,221007,IN
406-8538965-2640338,Expedited,MUMBAI,MAHARASHTRA,400104,IN
404-2159704-1634704,Standard,SRINAGAR,JAMMU & KASHMIR,190012,IN
408-9557925-3365939,Expedited,NEW DELHI,DELHI,110095,IN
402-6161930-9462739,Expedited,MUMBAI 400102,MAHARASHTRA,400102,IN
402-5240704-0181944,Standard,MUMBAI 400102,MAHARASHTRA,400102,IN
171-1400859-3584367,Expedited,KANGRA,HIMACHAL PRADESH,176102,IN
407-4254508-3692318,Expedited,KOLKATA,WEST BENGAL,700099,IN
406-9068382-4213151,Expedited,NEW DELHI,DELHI,110018,IN
408-6385303-5551531,Expedited,HYDERABAD,TELANGANA,500068,IN
402-6160079-2145925,Expedited,GHAZIPUR,UTTAR PRADESH,233001,IN
404-2806248-2429121,Expedited,BENGALURU,KARNATAKA,560018,IN
402-0591330-7182758,Expedited,GUWAHATI,ASSAM,781007,IN
406-7554296-8092362,Expedited,KOLLAM,KERALA,691535,IN
407-1395206-0321949,Expedited,WARANGAL,TELANGANA,506006,IN
405-0257075-3997945,Expedited,BENGALURU,KARNATAKA,560079,IN
405-7957635-2769967,Expedited,Ernakulam,KERALA,682306,IN
403-6178583-7163554,Expedited,LUCKNOW,UTTAR PRADESH,226003,IN
407-4175531-2053927,Expedited,NEW DELHI,DELHI,110027,IN
407-5220674-3489138,Expedited,Chamba,HIMACHAL PRADESH,176310,IN
404-4316990-5118762,Expedited,BENGALURU,KARNATAKA,560081,IN
403-8812690-3433930,Expedited,Nagpur,MAHARASHTRA,440032,IN
402-4822502-9149138,Expedited,Morena,MADHYA PRADESH,476001,IN
407-0058568-8041163,Expedited,NEW DELHI,DELHI,110075,IN
407-1575216-4768347,Expedited,VASAI VIRAR,MAHARASHTRA,401208,IN
406-8905769-1524302,Standard,MUMBAI,MAHARASHTRA,400051,IN
403-7212905-5562739,Expedited,NEW DELHI,DELHI,110084,IN
402-1601396-7701133,Standard,NANDED WAGHALA,MAHARASHTRA,431601,IN
404-0309445-9810730,Expedited,NEW DELHI,DELHI,110027,IN
406-3376374-5618758,Expedited,PUNE,MAHARASHTRA,411060,IN
408-2039615-5087518,Standard,TAKHATPUR,CHHATTISGARH,495330,IN
408-2516770-9218754,Standard,MUMBAI,MAHARASHTRA,400052,IN
408-8462399-4193904,Expedited,KOLKATA,WEST BENGAL,700036,IN
408-7474354-0005164,Expedited,MUMBAI,MAHARASHTRA,400104,IN
404-0991822-8373115,Expedited,EDAPPALLY,KERALA,682024,IN
408-7169905-2508357,Expedited,ANANTAPUR,ANDHRA PRADESH,515331,IN
403-0583359-8203533,Standard,Hyderabad,TELANGANA,500075,IN
406-4395856-1669124,Expedited,JHANSI,UTTAR PRADESH,284003,IN
407-3782746-5589946,Standard,BALLY,WEST BENGAL,711201,IN
405-0424895-1293962,Expedited,THRISSUR,KERALA,680005,IN
408-9204899-0512347,Expedited,ANANTAPUR,ANDHRA PRADESH,515331,IN
171-2036039-5995510,Expedited,CHENNAI,TAMIL NADU,600005,IN
171-0255209-3309123,Expedited,CHENNAI,TAMIL NADU,600005,IN
404-2867273-6058725,Standard,PATIALA,PUNJAB,147001,IN
171-8579132-4977907,Expedited,KOLKATA,WEST BENGAL,700153,IN
407-6099893-2476340,Expedited,ALLAHABAD,UTTAR PRADESH,211004,IN
402-1978768-7508326,Expedited,Delhi -86,DELHI,110086,IN
405-3921264-1693967,Expedited,DULIAJAN,ASSAM,786602,IN
171-9043953-1638740,Expedited,HYDERABAD,TELANGANA,500036,IN
171-8071456-7493954,Expedited,"Kompally, Hyderabad",TELANGANA,500014,IN
403-2701033-4241913,Expedited,BENGALURU,KARNATAKA,560102,IN
407-0693149-6601939,Expedited,RAIGARH,CHHATTISGARH,496001,IN
404-3133313-4729118,Standard,BENGALURU,KARNATAKA,560077,IN
406-8375481-7836323,Standard,DAPOLI,MAHARASHTRA,415712,IN
405-7990147-7757900,Expedited,MUMBAI,MAHARASHTRA,400072,IN
407-0040601-3661164,Expedited,Gurgaon,HARYANA,122018,IN
405-7712543-0085140,Expedited,MADURAI,TAMIL NADU,625018,IN
406-4495906-0268314,Expedited,DAPOLI,MAHARASHTRA,415712,IN
405-3384337-3265922,Expedited,BARRACKPORE,WEST BENGAL,700118,IN
402-9350324-7898701,Expedited,VIJAYAWADA,ANDHRA PRADESH,521225,IN
404-5858061-9008364,Expedited,URAN ISLAMPUR,MAHARASHTRA,415409,IN
404-7164756-1188325,Expedited,UDUPI,KARNATAKA,576104,IN
407-9387912-5488329,Standard,SONIPAT,HARYANA,131023,IN
405-0424089-1993933,Expedited,Pune,MAHARASHTRA,411004,IN
402-5751334-4039557,Standard,MADHURAWADA,ANDHRA PRADESH,530041,IN
406-1577176-4738738,Expedited,MUMBAI,MAHARASHTRA,400067,IN
404-5039677-4750700,Expedited,MUMBAI,MAHARASHTRA,400026,IN
404-2492034-7461132,Standard,MUMBAI,MAHARASHTRA,400026,IN
404-1037796-3898707,Expedited,MUMBAI,MAHARASHTRA,400026,IN
404-2450723-0093917,Expedited,BENGALURU,KARNATAKA,560081,IN
406-2844869-9973122,Expedited,BENGALURU,KARNATAKA,560016,IN
408-1968333-6921141,Expedited,MUMBAI,MAHARASHTRA,400058,IN
405-7331734-0918718,Expedited,BHUBANESWAR,ODISHA,751010,IN
404-9585889-9455531,Standard,Lucknow,UTTAR PRADESH,226003,IN
171-4281218-7289963,Expedited,VIRUDHUNAGAR,TAMIL NADU,626129,IN
403-7094615-2017110,Expedited,BELAGAVI,KARNATAKA,591108,IN
171-9419764-4295546,Expedited,MANDIDEEP,MADHYA PRADESH,462046,IN
404-3630048-5709965,Standard,Guwahati,ASSAM,781003,IN
408-4698231-7407543,Expedited,NOIDA,UTTAR PRADESH,201301,IN
402-8474374-6348343,Expedited,bangalore,KARNATAKA,560078,IN
402-5207421-1731543,Expedited,HATHRAS,UTTAR PRADESH,204102,IN
402-4963921-7629941,Standard,"Greater noida,Gautam buddha nagar",UTTAR PRADESH,201310,IN
403-0860702-0618759,Expedited,BENGALURU,KARNATAKA,560068,IN
402-0474022-3781903,Expedited,GUWAHATI,ASSAM,781001,IN
402-8235461-9657917,Expedited,NEW DELHI,DELHI,110091,IN
402-5466582-0316307,Standard,CUNCOLIM,GOA,403703,IN
403-7721910-2497929,Standard,PANAJI,GOA,403001,IN
403-7515376-0087565,Expedited,RANCHI,JHARKHAND,834001,IN
408-0205359-3047512,Expedited,BENGALURU,KARNATAKA,560067,IN
405-0780701-4380316,Standard,RAIPUR,CHHATTISGARH,492013,IN
407-3768422-4773133,Standard,GURGAON,HARYANA,122009,IN
405-7770373-6166754,Expedited,HARIDWAR,UTTARAKHAND,249407,IN
403-0289109-3868307,Standard,Chennai,TAMIL NADU,600041,IN
402-8424277-6052301,Expedited,MOVVA,ANDHRA PRADESH,521136,IN
408-6270334-8259534,Expedited,KOLKATA,WEST BENGAL,700006,IN
405-8831342-1017146,Expedited,Julurupadu,TELANGANA,507166,IN
408-3989349-6715537,Expedited,UNCHAHAR,UTTAR PRADESH,229406,IN
407-9037742-7052363,Expedited,Bangalore,KARNATAKA,560037,IN
408-6044310-5544334,Expedited,DARWHA,MAHARASHTRA,445202,IN
171-2467107-7891537,Expedited,UDUPI,KARNATAKA,576104,IN
171-4055863-8470766,Expedited,SASVAD,MAHARASHTRA,412301,IN
171-9993152-3409132,Expedited,UDAIPUR,RAJASTHAN,313001,IN
408-7072538-9059510,Expedited,SURAT,Gujarat,395007,IN
403-7695906-1226738,Standard,GURUGRAM,HARYANA,122002,IN
405-9563566-2540335,Standard,INDORE,MADHYA PRADESH,452010,IN
171-5213668-6696331,Expedited,PUNE,MAHARASHTRA,411028,IN
406-3460709-1541100,Expedited,BENGALURU,KARNATAKA,560080,IN
404-8083316-8413925,Expedited,CHENNAI,TAMIL NADU,600116,IN
406-5613571-4273122,Expedited,AMRITSAR,PUNJAB,143001,IN
406-8687289-8245953,Expedited,MUMBAI,MAHARASHTRA,400093,IN
404-3062199-6269968,Standard,Chennai,TAMIL NADU,600056,IN
407-2331775-5452333,Expedited,Chennai,TAMIL NADU,600091,IN
405-3385321-7406732,Expedited,Ghaziabad,UTTAR PRADESH,201014,IN
404-8893864-2365114,Standard,BAREILLY,UTTAR PRADESH,243001,IN
404-8379494-8980360,Standard,THRISSUR,KERALA,680305,IN
404-8122426-2659566,Expedited,SHAHAPUR THANE DISTRICT,MAHARASHTRA,421601,IN
407-8641020-9652353,Standard,MUMBAI,MAHARASHTRA,400072,IN
