Order_ID,ship_postal_code,Quantity
403-6235640-0789954,500047,1
408-7693445-4901910,560043,1
408-0916416-6773128,824201,1
407-0096385-2249132,691503,1
171-7341434-0877953,201010,1
171-2226941-1955515,560043,1
171-2707649-3581925,201010,0
405-2278156-7795519,226008,1
406-6847761-4221947,413001,1
171-3973517-2209939,302002,1
408-6312846-7115543,262902,1
408-0022748-2435554,734006,1
404-4830696-2589903,500049,1
403-1401824-6964351,390019,0
407-0850354-0610708,700048,1
407-6524707-9181147,577228,1
403-8832164-9527502,412105,1
407-4129727-9855560,382424,1
403-2396059-1708304,641035,1
171-8400059-2573911,400065,1
171-6885996-9075545,500072,1
406-1899984-9288350,400049,1
406-0826559-2742712,403801,1
406-7773286-0704357,363002,1
402-6999423-7448350,171009,1
171-1337370-7141935,110053,1
171-8417652-0689903,700120,1
404-6320746-7869102,225001,1
404-6192654-5691539,225001,1
406-6351533-9236363,493225,0
402-9703863-6497131,388510,1
406-4230809-4342755,400068,1
171-2155685-8921962,201010,1
407-1617289-6489101,744103,1
408-0119911-7957130,206244,1
402-0575407-1617163,605014,1
402-2666255-4037955,400067,1
402-9687370-7807556,248001,1
408-2388671-2748320,515411,1
404-1313070-1755567,206001,1
171-5262374-5542750,110085,1
404-5586570-0865909,122002,1
405-3319836-7301106,201011,1
171-2974924-5953126,606751,1
406-8939750-3219561,560087,1
402-3827759-8996367,570010,1
404-9673487-0354708,580030,1
408-8863536-4184319,637013,0
408-5082564-1080311,462042,1
403-0905350-5646712,401701,1
404-9024945-9587518,560076,1
407-0787863-1652330,380013,1
405-8916505-6382746,410210,1
408-1786522-1978746,700036,1
405-4479040-8349951,533101,1
408-9520510-8589963,110017,1
408-3299124-1769920,600053,1
407-5919325-1264359,226023,1
407-5670956-3117122,110064,1
402-5574493-0757906,560035,1
171-1738271-7309901,700150,1
404-5268501-9517149,600129,1
402-1165557-3040335,302019,1
408-2707774-6099555,560020,1
402-2869742-9802738,400012,1
402-8028904-4526728,474001,1
404-8254197-1437129,600053,0
406-6173891-9970725,400097,1
406-1168807-1833135,400097,1
405-5197565-9772359,711322,1
407-6127473-8109109,534437,0
405-3606431-1187507,575013,1
405-0438153-2156357,400703,1
404-3154246-4761910,600129,0
407-3174778-4591512,400710,1
171-7855430-5983563,401701,0
403-4568339-1916320,782002,1
403-2358523-3703541,782002,1
402-2630139-6105144,624601,1
407-1679417-3389935,380015,1
407-5778434-2400334,360005,1
407-3912900-8210753,500055,1
403-0715682-4589118,400086,1
407-6063478-5824346,412207,1
408-5979696-6297156,208006,1
404-9426845-6967556,173205,1
407-8159309-3756351,560033,1
407-5002603-2805163,500055,1
171-4028781-4161155,576212,1
404-1298038-4929142,400705,1
404-0206530-6225958,421302,1
402-2878220-7497105,411057,1
171-3753532-9410752,221003,1
404-2182138-7632350,180005,1
408-8720298-3348330,400028,1
405-4775177-8110743,421601,1
407-1445087-5962700,380015,0
408-7046097-0564329,600091,1
404-6933374-2669941,695027,1
171-9484210-1728344,560069,1
408-1156866-8112332,560093,1
404-7876413-9664323,576104,1
406-5095751-2224316,500072,0
407-6648927-4396358,680684,1
403-1082207-4215560,854301,1
405-7854017-4829147,411017,1
402-3945662-7390744,500081,1
404-0873893-5329151,360001,1
406-7719169-1081935,363002,1
403-2651163-7458726,786003,1
403-4583408-5196309,560050,1
405-8381209-7717944,600066,1
404-8805309-7896347,600097,1
408-4511393-8885941,585102,1
171-3315980-4575525,585101,1
406-4995519-4806764,500072,0
408-2191959-4404325,506001,1
408-7812043-3167504,390018,1
403-2715731-6108315,560043,1
406-9220661-4212304,382418,1
405-8997652-7688300,122011,1
408-0430406-6556348,342001,1
403-1656265-2629120,110034,1
407-5560057-4921110,401501,1
406-0942740-0967526,560093,1
405-3694345-0553938,673005,1
405-9347733-4872332,122011,1
405-3048218-6789926,522616,1
407-2497074-8228317,411008,1
405-0604107-6393941,141001,0
402-2771868-6328324,201005,1
404-8522744-9548341,563120,1
406-2822902-3801150,500008,1
404-4416663-4630737,811201,1
406-1201233-1747541,477335,1
171-7522639-7321923,400057,0
405-0642642-9691505,400604,0
403-9270066-8153930,600113,1
407-7720830-3743523,560102,1
403-9412973-3006714,201310,1
403-8665417-3483566,400060,0
407-8684475-4653921,403601,1
403-5398321-1192369,500039,1
404-4101981-9604322,400071,1
402-3984025-7493921,422605,1
407-9195521-1456338,249203,1
407-0610031-4754728,500085,1
408-8611024-0578742,600102,1
171-3721629-2306741,600088,1
404-7265294-7811537,560095,1
171-2212829-7575529,560003,1
171-1210991-7369937,560003,1
403-8587279-3451501,421301,1
405-0936043-7118743,560035,1
406-4971535-9907562,560020,1
403-4711557-4080316,401202,0
408-4145060-3807542,411021,1
404-2221648-4163567,302012,1
405-2804134-3273146,625020,1
402-9474529-0659544,690101,1
402-9188637-3212300,560067,1
406-5507613-4657125,326034,1
407-1817832-0372357,600073,1
407-0632835-9068312,600073,1
171-3872878-6958704,620002,1
171-4484107-6254707,580023,1
408-2176976-6469916,680007,1
171-0856707-9360348,462016,1
403-2215127-9022769,500028,1
407-7117592-2842752,800008,1
404-0689957-1120360,560037,1
408-4858590-8541918,422007,1
171-9802460-4646756,523316,0
402-3266402-6073959,411057,1
405-3265311-6047510,411036,1
407-7872516-9383560,826001,1
406-4564176-0628348,673032,0
406-4916844-8150712,700132,1
407-9626163-0934743,628502,0
404-9623279-2130706,734004,1
402-2338181-0529142,125055,1
171-5884823-9560307,560089,1
408-4736666-8151549,274203,1
403-6334825-1386734,532222,1
407-3812567-0547556,160011,1
404-8122125-5582764,201301,1
402-0050093-3909911,560037,1
171-0631178-1183547,762014,1
405-1444029-0734705,530048,1
403-5064366-4079560,361001,1
405-6142727-8500310,781017,1
407-2052299-1553914,500018,1
404-2486541-4992332,122001,1
408-6686576-4770764,466001,1
406-0351830-4114769,673101,0
403-7407725-6467506,500013,1
405-5829441-7068348,496331,1
403-3971570-6253150,400605,1
402-5006029-0570745,411027,1
408-5497862-9034713,800001,1
408-0287136-7373964,400070,1
408-7220478-8908301,764020,1
408-1424747-0494705,411047,1
171-9695085-7330700,673011,1
407-1305718-9801162,743289,1
402-9549985-0025926,122001,1
408-1418545-3064325,744103,1
403-5204297-6801907,452012,0
403-2430442-5081119,400607,1
402-8156081-6877143,600100,1
405-9402557-9477908,110075,1
403-0969506-3003530,686019,0
406-3948715-7546720,122006,1
408-6764602-3236332,144001,1
171-0891364-7622708,832104,1
407-0632677-2781966,560068,1
405-3366660-8339507,452001,1
403-4665108-4808354,560016,1
406-7069455-5692341,562114,1
406-5301529-6425932,632602,1
406-9714065-1685950,110063,1
171-8653590-4395510,832104,0
403-3302348-8785932,600125,1
408-0741682-3836311,500049,1
408-5412276-7478760,281004,1
407-2097523-8357939,500055,1
403-7528461-4941932,471001,1
402-8997136-5914764,412101,1
402-5616362-3806740,412101,1
402-6877588-4189912,600039,1
407-2034182-8413966,628004,1
407-9664823-6642731,400614,1
405-9411233-2363559,411015,1
406-5745220-1832311,171009,0
408-8616994-6284308,560087,1
403-7520197-8443501,624616,1
408-9286087-0606757,600045,1
403-0042010-0417959,147001,1
402-1657572-8914725,110001,1
408-8670642-9190741,560098,1
403-7984548-2592339,380050,1
405-1753274-6476306,560085,1
407-7517424-6052331,500055,1
171-3911558-9208355,421301,1
171-0817704-9130752,263139,0
405-3807754-7002761,585202,1
408-6146430-7192309,560066,1
171-9998181-7910747,263139,0
408-0194334-7857976,416119,1
402-5310064-8969133,533103,1
405-5712194-8457963,412210,1
406-7049472-9995503,226018,1
408-6887996-0455564,416119,0
403-9145474-4408369,302012,1
405-1144507-5225953,110060,1
402-0124980-7701913,560069,1
171-5182937-7403502,400057,1
408-7763386-5364363,560071,1
402-0783420-9646735,500061,1
405-7141031-6250711,380008,1
406-9471137-0617166,495006,1
402-2538710-9464314,500061,1
408-9590379-1840311,176061,1
407-5937599-8117141,502220,1
402-0469101-8045951,823001,1
404-7735708-4792319,412101,1
405-5277435-6412332,380008,1
405-9050520-5739526,380008,1
171-2270707-9115565,401107,1
404-6888188-3180366,517501,1
171-4948717-6718702,415110,1
404-0273252-7325954,500020,1
408-3844186-1981107,500075,1
406-2462002-9535529,530004,1
171-0253836-7156377,250221,1
171-6268070-3244324,201011,1
405-1805617-3364360,221002,1
407-6611403-6961922,733208,1
171-9322700-2454718,794001,1
402-3740361-4453939,500043,1
407-4070025-3509958,560103,1
407-0244269-3356373,560103,1
171-8475290-4840330,400016,1
405-3724127-8597944,403521,1
407-3147978-6839508,400605,1
407-4852907-3993155,500055,0
405-3593350-8009153,713302,1
404-5120384-4688350,605005,1
171-2526315-8902769,751024,1
406-4917525-0164336,400005,1
408-0254433-3760364,400705,1
403-6809388-4107529,500055,1
408-5457994-7318716,641022,1
406-9271836-2465160,605008,1
406-4951091-2357105,605008,1
406-3654789-9754742,605008,1
403-9217052-1264318,854301,1
171-1201463-0856349,144022,0
407-8152012-9586730,560085,0
171-2417467-7127541,453331,1
404-4182672-0942759,110076,1
406-6907009-7537111,560078,1
406-1815986-7661940,560078,1
402-7214954-7202735,560032,1
408-0620935-2112326,524306,1
402-8640909-7585951,560032,1
405-6786540-5460369,380054,1
404-4734016-3821145,560097,1
171-8871070-3514765,251002,2
404-3708909-8371563,500016,1
171-6154618-9965109,251002,1
171-4339743-7636333,625703,1
171-3306405-4305919,625703,1
404-5766171-4965120,560066,1
408-6585022-4153118,122004,1
402-2097397-4065127,500034,1
402-8491445-0625107,600033,1
171-1927843-9885922,241001,1
403-1143094-3725128,574110,1
405-8273652-6069142,676510,1
407-0180764-7797906,600018,1
404-8229239-3501115,625706,0
404-8589160-8261104,388001,0
403-1604206-7100329,637207,1
171-9916216-5408306,401209,1
408-5906050-2313912,421204,0
408-6040120-3040305,421204,0
408-7861609-2402707,110080,1
407-1565965-0064328,560043,1
407-0594264-7603514,560043,1
406-2287964-5018762,521301,1
404-7359750-6622730,400101,1
407-1344424-0551541,110049,0
402-8849156-8273112,600087,1
171-0352880-4804327,132103,1
404-4914279-0272356,500059,1
404-1909723-2117107,500006,1
408-3415998-5365926,500098,1
402-6335654-6750721,600011,1
171-5664527-1061161,531173,1
406-8306969-9934707,624618,1
408-7602013-3088318,638456,0
404-0590101-9461104,110043,1
408-4461070-7565947,110018,1
403-4271747-6550744,700064,1
408-6469742-0726724,700102,1
403-0701419-1824353,560093,1
408-1768215-1517104,302039,1
403-4932401-8948307,734427,1
404-4607584-5309152,695012,1
408-3024991-3434701,412308,1
403-7624931-9519559,400014,1
408-6238240-7592347,620003,1
404-6842224-2507543,533107,1
405-1382930-9265957,700132,1
408-8638543-7874707,421201,1
171-9876435-7791551,307001,1
407-8968643-9985112,400070,1
407-1223466-2399548,400070,1
404-8521658-8452341,500016,0
406-9582906-5170759,700001,1
405-8521330-2874756,412105,1
405-5360666-5266733,412105,1
171-5583235-2715560,580007,1
402-1330788-7049162,628801,1
404-1168145-3787503,208013,1
408-0352279-8101121,194104,1
406-2840233-8657108,400042,1
404-0112486-4557122,121102,1
406-8427649-6833918,700035,1
408-8199225-2745910,842001,1
406-8153209-1109904,180002,1
405-9158986-7240369,500049,1
408-4746755-8523542,626125,1
408-3147849-2245119,500062,1
405-7708013-3583564,400076,1
405-4779158-6881154,620017,1
171-8903482-3979521,110092,1
407-5410334-1921155,500060,1
407-1857442-0234723,500060,1
404-5274586-0696314,462021,1
405-9313987-5091556,201301,1
408-2272520-9440332,110058,1
407-3182303-0233969,396230,0
402-6736074-0418735,412207,1
171-5731955-9868351,201301,1
406-2615789-7298744,282005,1
405-0751391-3209945,180015,1
171-3635642-4433169,122101,1
406-6314863-5372322,600099,1
171-7905942-6761113,143001,1
402-1715280-6956327,440007,1
408-7240612-0732368,600091,1
403-8150033-2499517,302020,1
403-7592386-5769162,411057,1
402-9850643-0481949,123029,1
404-4434353-6604309,515201,1
404-1408284-6213930,500091,1
404-7114476-9623534,441206,0
406-9276298-9405956,248001,1
403-8764923-9156331,560066,1
405-8630033-3613156,180012,1
407-8061929-6535524,628501,1
407-3177019-3010758,628501,1
405-5911376-7597935,400612,1
405-5498568-6793958,400612,1
408-9043474-2501160,110017,1
405-8925312-3595502,500085,1
171-2250474-8680349,307001,1
407-0355967-3133906,751003,1
406-3266064-4052365,560013,1
408-4739091-6969164,500097,1
407-4026732-0321163,110078,1
407-3722767-4064363,110078,1
404-4256833-6271562,560020,1
402-2063918-9907542,560078,1
406-3600600-1767500,788001,1
171-6420584-4706747,609110,1
405-7544319-5799508,689103,1
171-4887182-0666764,560076,1
408-6920272-0653958,500097,1
405-1839273-8888300,400053,1
406-3936966-1657142,523001,0
404-6881531-4812364,560043,1
408-0176372-6633958,500097,1
403-2144937-4729131,500068,1
171-1384154-1059519,516360,1
405-1934149-0609919,500089,1
406-3760680-8080337,713104,1
408-1127425-8311523,670106,1
408-7670647-3358715,226016,1
405-9769226-7581914,232110,1
404-2256261-0483547,560062,1
402-0658188-0764333,560013,1
406-5143513-9408323,201306,1
408-7308920-7133907,421002,1
404-3205835-8879529,560076,1
405-9332820-6800333,444505,1
402-2037032-7137142,560094,1
402-7661529-2955564,400051,1
402-3433299-0301132,400051,1
171-4733659-9360356,522201,1
404-4474905-8120322,302039,1
407-7425740-6865931,110078,0
407-6854985-1515555,110078,1
407-5436153-1337963,110078,1
402-7954707-7991519,500015,1
171-5555610-3920346,177201,1
405-1684278-5482721,226016,1
405-2553481-0522764,226016,1
405-2466558-6917956,226016,1
404-8135479-1150734,680687,1
171-9963365-2245115,560064,1
171-1015999-5197128,122017,1
406-4132974-7373958,411043,1
407-4975176-5347569,793017,1
407-4113192-2790761,180012,0
408-6651775-1893133,560029,1
402-7550564-3225905,791111,1
407-1936798-5589934,311001,1
404-3886069-8141901,560062,1
408-3573142-5185915,560078,0
405-5801353-5601928,752054,1
406-7726773-2376361,700061,1
405-4503033-8240341,396463,0
403-9043673-0217904,560061,1
407-7354129-9776304,400703,1
408-7674920-6268327,560102,1
408-3353405-4686758,400612,1
407-9083581-7361953,416410,1
404-3342057-9922761,600099,1
406-2940039-4121119,600044,1
407-5712667-8771518,560063,1
404-1471077-1481939,400055,1
407-9523471-8157947,711107,1
407-9287867-5930738,711107,1
406-7782505-4307522,785001,1
406-6323789-7235552,600044,1
406-3786675-1569110,411043,0
402-2880076-1396352,421201,1
404-7037757-0362730,574151,1
407-8976681-4678713,560068,1
404-5468036-9032313,560058,1
403-8974749-5642704,501505,1
403-8998188-4109961,452003,1
171-4222997-7798753,307001,1
408-5442043-4396358,363641,1
407-9015541-4761935,641035,1
407-7741586-5985128,641035,1
405-9100180-2940353,799004,0
403-1819708-5693900,695005,1
402-1832427-4118727,530004,1
405-0040057-9320368,413002,1
406-2164405-6851521,230001,1
408-9983390-0293139,500013,1
402-9281380-1427542,122101,1
171-6261198-3905917,122505,1
407-6929363-0719501,754112,1
408-1951117-0886724,682033,1
407-4364026-7205112,700141,1
407-1182530-0741956,500100,1
404-6246445-7300312,395007,1
171-9609916-3169135,577129,1
407-2532436-3270739,500090,1
406-4707452-6985962,221002,1
406-4198892-5393102,211001,1
408-9800235-2729141,560078,1
405-9810039-0065920,560054,1
407-2707392-2984319,416006,1
407-8360301-3839556,560008,1
406-5545133-1907550,110045,1
408-8363737-5261932,380004,1
408-7520484-5421152,501505,1
403-7974499-9559522,500008,1
407-9066584-1005908,400607,1
407-8661003-9597154,400607,1
407-5580046-9614761,400607,1
402-5989900-2825914,628008,1
402-2257104-6191525,400063,1
404-6523372-2533153,502102,1
406-7231199-3839502,500038,1
404-5269440-5705967,284002,1
406-3040100-0247510,175124,1
405-5711044-1028368,411041,1
171-2993775-6171529,208021,1
407-0364085-7479573,400097,1
405-0890378-8341157,575008,1
171-9579124-9628311,500033,1
403-9803985-0361143,400603,1
403-6974236-7658704,400603,1
402-2677927-9643535,680005,1
405-1130133-3096309,786001,1
402-0680478-8193947,530005,1
405-7842991-2220332,600094,0
405-0733933-1490756,600094,1
403-8674086-4733150,206001,1
403-9255940-6280318,686632,1
403-6345380-5351532,686632,1
406-6297350-8303536,500038,0
402-9305715-5013902,411045,1
404-6710528-5103554,124001,1
407-4038380-6691551,395010,1
402-2262572-0675559,284003,1
171-1361786-5331542,737126,1
408-5386075-0842753,824101,1
406-8602713-4411522,500075,1
171-6893625-7361168,560066,1
406-1553231-0476327,400708,0
403-4873211-5313130,800014,1
405-3619973-4516309,273015,1
402-4556834-5057940,110063,1
404-3392625-1761906,400052,1
408-8177633-8238744,201301,1
406-3805317-5361905,533005,1
171-5678300-9541934,473551,1
405-5962232-9809930,682002,0
402-0122652-6769951,411021,1
408-9658402-1945920,400055,1
407-1253453-0039519,570002,1
403-0375944-3136362,176215,1
407-2943191-1353946,700019,1
405-7514873-1194741,400060,1
402-3526955-7506735,575005,1
402-3960543-4236324,173205,1
405-5916461-0203557,500040,1
405-7424081-5347560,676510,0
407-8832490-3022701,411041,1
404-3908064-3749111,500060,1
404-8174989-2170740,400093,1
403-8142929-6389930,600096,1
